color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score,text_len
1776154,1710878,2039840,1512726,15921906,6118749,10987431,14672102,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1126462992264619,71
1126473,16645629,15988473,2699544,3699662,8821681,4744063,7826476,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.468773874026732,815
15790320,4687309,10008798,13490920,3094850,10862816,15724784,5660261,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.7350772262880723,100
16711422,8405309,11049625,12475993,14593964,2380733,14476276,8034263,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.956560030118153,900
16446953,12878416,11889203,2892576,12547643,2040879,4742524,3021599,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.04861166177459,389
15659252,16382457,2565927,2304571,6447451,14372454,15462381,10790037,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0933917252345149,555
16645629,3355443,10854302,15003122,6316128,245,15349287,4890157,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5384518982091886,307
16250871,2580172,3355443,7237230,10526879,14213878,7772640,4354771,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.4738888497673056,130
16711422,131586,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.3861365066781079,26
16184821,2314387,14500671,465249,14869997,14907772,1850497,11810608,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5132622457052403,900
16578535,16177755,7168600,2893347,13082998,13427703,5993924,10913863,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7629765481310755,190
16579836,15922165,6720218,3698911,14176319,7106420,15843139,2237222,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6285249115127798,240
15657958,14475237,14475993,14736606,2844082,1512982,6710886,11576974,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4.034901718193793,31
15725044,16711422,3699945,6665539,6711404,328965,10133418,7697781,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9009802784208175,595
4282466,5012600,6335640,5871498,3092807,3423823,16711422,14675178,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.290449298021571,118
16711422,16442956,526344,7105644,10461087,3504568,8761044,13426157,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.754623074209782,69
16184305,12601381,13670266,14606565,13458240,1249294,10565705,15260384,0,0,0,0,0,0,1,0,0,0,0,0,0,41,3.295036430632258,405
16711422,16174406,12137254,3157549,12754287,3699273,15791346,13984817,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8706687988601098,230
14866363,14207652,12363148,10637879,2631462,2839476,12936773,923154,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.195538566081846,695
16579836,4817097,3955873,15922680,5803214,5658198,15922674,10724508,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2268023172347338,505
1646636,9084591,6319919,12366979,15592940,5528936,1907739,9478967,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0210607611331504,741
16250871,15988213,3760526,14147299,9150643,1850738,1780554,11380388,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5559892077772993,9
5000268,16711422,14252081,197379,15579538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.6852477707077043,89
16579322,10168105,1385632,3041005,2368548,14213619,10433076,7377644,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.1920301809579346,136
16711422,10922155,14145497,16119542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3612619476681542,3
16711422,16174927,15395821,6266584,328965,11577484,5136755,16185335,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.2230862480253424,1207
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,216
921102,16645371,13798508,528663,198148,7494480,13812642,1508616,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7724262168771289,174
16711422,9050929,2237737,12171447,2629654,16247278,6843763,16251385,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.9421247653377027,257
16711422,263172,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.48165252497143374,87
16379626,15198970,13345422,15511210,1052430,14074785,7296854,15388374,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.1846472908872587,174
16579836,4758858,6316128,10528153,15659759,15658993,3355443,8304511,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.28180423942025007,124
15987699,10331021,5587521,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8410635145962493,209
16711422,15330546,2171427,8295864,13941617,4351941,5987680,6836802,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0050608241688197,1347
16053746,15462377,15264235,3830090,8628546,10925447,2840987,12373661,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.1207432419368666,639
16711422,2105636,3699167,6382696,10264741,5460819,14145755,14869475,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.6346846432367572,124
16579836,3355962,657930,6203875,5197132,4478585,10921368,7159665,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6229769848381956,211
15593714,16513786,7366347,1249850,5138067,12230788,9020863,15984876,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1761777405325888,545
16711422,3223857,10724259,6184542,1985455,14279155,8099797,4944584,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3632864427582925,230
16645629,8158075,1519946,6122880,7435123,3216660,14304837,16311526,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.42662550071234034,40
16250866,722180,6529226,7757383,11771013,13361389,1710699,921621,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5933842178778488,1344
987423,6062831,15330548,16711422,5133159,6913235,15718472,15175735,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6324223247344284,106
16711422,15593458,2171427,5856351,4351685,9936560,12173001,6316385,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0050608241688197,982
14672352,15526633,14803940,4345510,15329256,10724772,15254351,8953783,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.4298683053017927,720
1381653,16316664,5658198,923428,6525426,10395294,3822990,66050,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4262887355719374,952
1456507,16579836,2378927,725018,3367379,14279915,197379,10003122,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3073448647238939,253
15724530,16711165,3765737,12900816,6599747,2435116,460036,12293516,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9314233464339811,210
15855855,15527407,15724783,15790064,11184810,1118481,5789783,11974070,0,0,0,0,0,0,1,0,0,0,0,0,0,79,2.6263906174256397,167
15658476,12434361,13093323,12172220,13950675,12303804,12697788,12105656,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.3551499455919926,491
16711422,16108627,8475980,13411942,591875,13852722,10980674,13141645,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.7092808957690564,1
3027253,16645369,7387840,3883076,4738386,14937840,15659504,5544865,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9244214288125214,1046
16250871,5923181,7694959,8810345,2635851,3096659,2171169,5347563,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.439238407877172,63
16185078,6133705,7953748,7489617,12948067,5338258,11376031,12672845,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8639712357966344,605
15527148,11907502,3833006,12401460,8495545,13753830,13261139,2368548,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6376609965836539,194
15591392,11430261,12687746,9723459,14595494,15655652,12750742,16449273,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9019057320273199,101
16711422,16243819,4539459,2433824,14067537,2301218,1907494,10456907,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2.7186409789740384,57
263172,10764088,16119285,10066329,11040428,5908574,9183256,4736329,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8042200587548258,19
16645629,14059348,10540777,855309,5197389,8040391,1388860,4286325,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3221854238625248,551
16316664,2368548,4486574,10526880,6316128,14279663,8430025,5472437,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.1157461308847942,1337
16711422,985352,8672066,459737,12098434,14869237,121,7939867,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.9564240677981647,472
16711422,3764703,6382696,2105636,9871280,14212582,5460819,15066854,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.66775208483107,148
16711422,8573163,2171169,2236192,15349286,4744560,11965585,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.8968174619697065,180
16711422,3420721,8411976,10722960,4087697,9213603,11813734,5929392,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4929044061866883,839
16185077,14936049,3040441,15199465,8758473,11971223,7038816,14737119,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.9525323768425438,150
16579579,0,10585810,12293753,6513249,1972519,7827379,6116222,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.4006852202388258,569
16316406,11442311,8150861,3089181,14277597,13943204,15000291,2171701,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2613174782275005,394
16711422,15461615,2171427,2038547,10265262,6446919,6184801,4417477,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1760
16053492,6381921,1184274,10919834,14278377,9607873,6908528,11123682,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8092331167544837,66
16119284,4210756,15434037,4079170,5197390,3749429,10526882,4013375,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7185974349398296,270
16579578,11447944,15134970,8540484,1907737,13289878,2961206,14370877,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.1739623096065168,227
399411,13817250,15461049,8014682,12361354,4805997,7822161,11701141,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.5296831531238833,47
16645629,14343909,7715715,14413279,4215685,13676724,13720144,5723991,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.8227273940656854,106
598590,16382457,4151919,15718475,3031381,6842472,10461086,14738664,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5166645965901728,393
16053492,5923438,7694958,8810346,2767180,3096402,6721471,8224643,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.068159355680745,85
16711422,3218453,16172612,10851728,6445396,3504630,13360380,6395639,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.086778610707689,75
16711422,1786929,15199210,9872030,12701250,5532256,12504386,2772285,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.358318489613175,236
4944336,14211287,1974578,15133685,3225968,5203354,6656214,11314325,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8352820545628568,690
15987699,2106150,6117716,4935508,2434339,2566954,5592918,3882822,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.2537304503997055,187
16711422,5063748,10853789,2249404,14739445,8034007,12475993,4944585,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.4249270169910058,311
1644567,16118509,11837581,7607846,7232845,5445413,8890559,5398124,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3374121193631634,315
16711422,2764082,6379344,3089955,5988211,3617333,11379352,6181469,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3878316444275203,504
1643022,1054239,1185813,7556161,16711422,1510417,5397603,5199186,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8244638179565401,165
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,168
16579836,16119545,2565927,6595773,1449542,11118501,6512220,1052601,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6587431831524444,1049
16711422,15856372,5668902,8567352,4296527,3356993,14214876,8959379,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.41901096631327,681
4934475,16711422,2103569,3240631,1843238,1777692,10526880,2959148,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8043444835377787,521
16185593,16645629,3231606,10993238,8889274,7038548,1973531,2105635,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5088772039093974,949
16711422,657930,2579850,10722716,6248535,6129063,9612740,13227746,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.02409317600803,137
15921387,2761760,12884603,5200756,14281201,1711921,8411460,9085369,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2010243283872069,116
16645629,7649989,1517384,4160913,3355443,12378592,14278884,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2688921022193331,704
16645114,1842202,5532305,6927328,11510418,7234391,6577508,1711144,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.1436302020870441,854
16645629,925977,2960684,4068891,15451214,4934216,10461084,4735812,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.144908928928775,34
16711422,4692574,2513842,657930,16376146,10855584,6249819,14476784,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5200547902341521,1251
15302997,16442843,15838612,16174454,14706755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3212122286736008,110
16250871,1184274,10395294,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6278931572324398,533
2234386,987928,6506559,1186582,1970710,16645629,4738386,5260326,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.140867453514503,151
16711422,1907483,13343076,9721139,5004168,7448015,3743530,8014684,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1618144720198205,227
16711422,460551,6381921,10592673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5345631237219934,33
16514043,3764703,12097410,5395026,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.017658781975671,404
15527148,399411,6398926,4477542,14785611,591880,6408028,13031655,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8133996827175098,49
15922427,5155684,0,6338186,1711914,13756380,6119269,10198693,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3635380331745375,38
16711422,2114170,15395563,430266,4232636,7974340,12691879,15349801,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.1425940784876463,162
1380879,922135,984843,1251093,15348515,9388348,4409948,9934229,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0.8340982529178969,168
16645629,15294553,16512760,7829110,7822690,13272445,5922153,14738150,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2497277716656152,361
16514043,8300850,11051681,5349591,7368816,15349287,3702563,12179435,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4977025702450408,302
16645628,15396081,5806292,9261876,12362357,4071188,5008789,10455373,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7083155137687461,485
16711422,12795181,13581882,8952225,4014401,1184274,5790555,10330015,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3.350512033061336,311
16711422,328965,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.3342185770859702,97
16579832,2233100,7952959,11574394,5287396,721412,9668189,14078345,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.2260289857187883,123
1450044,5527142,16711422,8618883,3554126,14672101,10067625,7765390,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9215989191861742,56
16711422,0,4158666,10396059,14412790,5987163,6790599,16055288,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.410662985015432,429
16250871,5064519,3235498,4012858,15355175,14475239,14541278,3487292,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9868478136393037,222
1380878,790549,1119507,1313808,16645629,11155763,4604207,4474698,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.2146743684046344,164
16711422,2369064,4869197,8933185,3612953,12883836,4825135,9409171,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4767961811839724,277
8110048,15725300,16711422,1581360,4616077,4949941,9882593,5792606,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.486181953219893,405
657930,16645629,658704,527368,2579388,2976473,10658466,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.1699560391035808,952
16119028,2364945,11903629,8408376,3875621,5140876,8405836,8004139,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6441448373599283,424
16711422,4342856,12398368,11575455,855309,13523277,10198173,5194309,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9653170089663022,67
1513260,16711422,11447988,14991711,4872053,14793801,1447443,13053237,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.376512279438703,593
16711422,16120062,8425121,4815862,16316921,2040099,5855836,10139127,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.250275742476292,124
1511693,988704,7492678,593162,1050893,16711165,4348000,6054239,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7196268571584631,166
16645372,2301467,6904397,1446420,10984591,15659508,16120567,9476517,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.240913476502013,311
16514043,9278115,5330795,2368812,13093848,7896463,12041677,3685707,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.294677057761152,63
16380643,1643280,7820611,12361348,14737909,15984366,1775913,2563618,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.7670222106540237,263
3158064,5933806,16447736,10983300,14111040,4487140,6841179,14542843,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.651989591810267,29
16711422,8487296,394758,2975916,6908265,228,13845055,9615419,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2.3878055367457756,349
16711422,2777705,3636603,2116698,1786194,14778714,14609129,8630445,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5073747467756924,122
16711422,1123167,7517930,14804461,4217230,2438508,7043488,11910351,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8544342760267543,171
16711422,3223857,6118749,10658466,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.48476268832535363,202
2501686,5593953,14211288,4532528,10133412,4608079,13224651,3751752,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2865537394119689,1294
3821945,1912662,2374763,4356326,5740499,16711422,14738667,15574621,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.49434375026822147,338
15198705,4808599,16711422,1846595,13608808,3092271,7116885,9871286,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.0736536655781532,734
7121904,3762324,16711421,4880369,15575364,16171845,14214904,131586,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6063065395367302,277
16645629,13884129,3422526,8230333,4478575,5921111,4160994,15199975,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2928962291835269,857
16711422,1126496,6970965,11182484,5532242,9152908,2826782,5076122,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.006165805833271,490
11445666,13946572,11643311,15508127,13487567,11516104,11057375,13487052,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.126426788093477,87
16711422,5063748,10854045,2380733,14410484,12475993,8165591,4944585,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4230950957005022,310
16514043,5262412,1907740,10789281,12929864,15328485,9314842,2498337,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.754599722205443,718
855824,9674928,5199713,16382454,6643530,3222822,16121339,10919817,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6622222975898127,126
3767532,16711422,5147117,2044996,3829936,14410475,15987956,10271983,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5114574436412846,112
16711422,6206148,10854038,14018282,4417640,15068138,4013116,7368042,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5903482245547045,426
16711422,197379,8200060,10526880,6184542,15721454,12554430,9387918,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.056883104124873,263
16645629,8305624,12901618,10071453,2170654,5593180,9356535,5197389,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.9751063766630078,252
16514043,1381653,13731418,6118749,14928002,15198699,16448763,5594467,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.2369512510465135,1136
16711422,14343131,4934475,15462128,13150069,1315860,5676486,10263965,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.176252288311294,1278
15592941,11902341,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.4072878279192116,668
16711422,14346477,9914223,13382181,263172,10599884,13671567,8136272,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.7224151245916473,462
16118509,15133168,15199716,15460329,2844082,2697513,6974058,11183252,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1.021602933721217,220
2365715,1313297,7820329,853779,16514041,6503958,11640191,11109700,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.055737770520698,87
16645629,16054009,6447713,2302755,10131865,6579301,2302499,6052700,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8890088209590028,772
2830389,5856870,16711422,16514300,15568693,10198948,14146011,6769718,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3831952774787435,957
1849452,1651037,2837122,16711422,6133226,4163010,6672498,15422760,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.8511033439103131,377
16711422,1973795,2380680,10002086,3765449,10461087,14212322,2302755,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5058304229243464,659
986895,16645629,16442443,6396397,13671777,5007273,3900869,6672498,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7597147810850152,414
16711422,2171427,4351941,10068405,14278377,6119008,328708,11513514,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0.8978276987365957,2290
15526890,3354415,5854033,6498641,1125896,3283242,1775656,10459538,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2759179218836225,583
7040601,5002574,8618863,2830393,4344398,16645629,9275776,3489080,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.0041099934223574,228
16514043,16053752,7038431,4868681,7967427,16119542,10986652,16119029,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6892470498802596,374
16711422,2171427,4351941,14344172,9674683,6119008,11513775,10132379,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,2622
15856887,16645628,923716,2759187,8345929,12096636,2497058,13324155,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2672307771794662,229
16185078,14062163,3372716,6732002,15528954,6776679,3355443,16580093,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2.852102882250657,476
16579836,16174918,2303530,15283493,262914,7500143,12688254,10461349,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5836382830435959,237
15790581,1710618,131763,10329769,6184803,2434361,3289907,5987268,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.160723262723043,7
15398396,16711422,2501944,16382970,7057119,3433112,5155381,4557875,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2910845042708128,181
16447992,3961059,11773569,14609382,8023116,13814925,14739696,4156582,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1.8095589802021215,362
16579836,11833218,14640697,8289404,15642777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5955561984826103,451
15591383,10072233,14870755,5597042,15527663,8624026,1974321,11417389,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.4176560766392816,285
15725044,16711422,3765737,6665539,65793,8887492,7697781,6118751,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.897599258484333,159
2830390,16711161,4941435,3883076,14871022,10792374,15066854,10789787,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.2682690720891445,959
16711422,15658994,15453304,855309,10985108,9871537,3237040,7629390,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0079228554816337,159
16711422,15242557,6269551,5346764,14215156,14872549,15349030,8436876,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.2356998707702473,308
15986922,15068387,14936302,5529712,6447450,15263207,10526358,6185055,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2.2720804502566163,147
16185078,10265230,5390657,4487610,12244098,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3973120345262907,206
13819370,16579578,6277744,5196773,9149904,4533466,263172,13232857,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.1224029073234705,314
16711422,1645625,3499756,11244164,1512981,8085333,4215962,2044549,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.19538895237318,655
16579836,2302498,2303026,11018776,12819564,8344395,14081504,9937580,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1.5951096171730048,963
16711422,1775897,1908521,6774611,10262934,5790821,1711386,3415329,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8271883649850933,303
16711422,2183668,14540774,723982,6185581,9607336,9940471,15001061,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3.989738244300706,176
16645629,8110280,10657948,6576981,16120825,15463672,16446969,4806001,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.268057220579431,255
15724268,7167813,11248510,9804448,3089688,14541287,6317162,9874323,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.325824888524222,152
11447981,16711422,3158321,2565153,4938085,9654326,4672073,9803930,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4372101307134368,977
16448250,2039582,14740470,10987171,2772385,6446684,8821702,10107980,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.3097443052038344,1081
16711422,5144276,2303529,13883615,15171660,9345710,6119266,15264233,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3.3089870518063194,218
16711165,14931535,5001888,1840661,12689287,14633531,8343111,11283506,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3936165458642507,297
16448249,14474982,3093051,4608880,9874620,15134187,4031728,2697513,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6680860971895222,281
65793,16645629,13512744,11442327,8723736,14175301,15443619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5358700042933273,81
922675,1387168,1118481,15592941,2905003,8553089,7827310,14046789,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8137556128511683,386
16645629,2105893,14871025,394758,3559827,9871799,10921638,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0680396594849915,1920
16711422,15396851,2171427,10199987,4351685,13475440,6119008,197379,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1773
6706316,2230613,7956380,16711422,15000043,10655672,4139371,16645373,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.2496665394151076,79
16645629,2637716,394758,10461086,2505868,6381921,14606830,9411527,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.4917645927293592,532
13952754,0,16250612,9287375,5791844,9609784,11509634,8285780,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6334220186237981,246
16711422,1513336,3355443,14147056,6184542,10395294,9671609,5263507,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.6046763920268203,78
7257273,16448250,14838349,15134702,11490623,3684408,15904928,13458498,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4977447902629698,522
16382457,3429767,11810347,529710,525573,14082025,8495301,4590097,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5084458803839819,1889
16711422,16186875,14676473,7841244,5992142,3888805,16644605,12882048,0,0,0,0,0,0,1,0,0,0,0,0,0,35,2.6892335474170754,44
16514043,11837044,460551,6774871,9936561,14014169,6513511,9936023,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.2546506278886627,392
16711422,3699167,6382439,2105636,5460819,10199207,14145756,14935268,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2797078406643974,82
