color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score
16711422,3355443,10855845,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1686383308989803
4354735,16251130,7905229,16645629,5405877,8634021,11923116,10017184,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3399464226401983
16711422,328965,10461087,5855577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4078430077189665
16711421,15856630,2171427,4351941,9544893,12690310,328965,6185059,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
190,16711422,13295084,10398667,5724113,3223857,11316712,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8392992037306534
15462125,16645628,13555163,11378582,10398133,6928029,1385764,5660520,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0505236998726428
16645629,16054265,2771870,10003129,1316154,5731260,459523,10590873,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0081697949692932
8867642,9473932,858661,4940615,8200987,8103027,12083280,1452822,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.3806840307633972
1511693,7623494,988704,593162,1050893,16645629,4347999,6054495,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.0803209887672205
16711422,394758,6118749,10329501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.8130237015549613
16711422,2105636,6382695,3699167,10330277,5460819,14079962,14803682,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.790831773916439
16185078,8003610,10826539,394758,11442582,7118549,3900109,13490664,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3199809088237362
16711422,394758,10658466,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.145985191059594
16513012,2039326,10508087,13731936,3419447,13198408,3617085,15198696,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3456694423281
16711422,5873364,14650447,65792,7731796,597849,5271958,1390727,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.299763385296457
16513784,15461873,11183249,1579551,2104858,7234643,5200233,9805482,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5935730647803847
16711422,328965,10526880,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7463844018832994
12791329,16711422,1709844,16119544,12554117,4407354,13783880,6448490,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1464917261724792
16448250,4153470,14541802,9281976,16054518,2043188,16381688,10658208,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.624615139957196
16711422,0,15464189,2237737,14649158,9086137,6449004,6710371,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.579018690984048
1381653,16316664,5920595,13144421,6437403,13006390,15579534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6964451833792793
15921906,14477560,3368091,3355443,8823228,1258337,10790052,6381921,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.33994983288394404
16645629,14802912,657930,6250335,10658466,2304303,5856353,10592933,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.8912719846064625
15461876,4348050,16711422,986895,3636514,11244915,1250114,16580093,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8202669347863367
131585,6838093,12294009,921365,15657945,527368,1773845,2109075,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4554583767315654
14896956,12269095,16644343,8358045,15368049,15836829,2579947,14476536,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2524057267869823
16447722,16244061,1972759,1583140,923935,7169625,10459526,3952474,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.254542615931178
16711422,3223857,6184542,10592673,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6344129977949313
12075829,16514043,12073561,13721143,12927094,14057796,2236192,394758,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0947058509557526
16711422,6382696,10461346,2105636,14211289,5460819,15264233,8224898,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.678992259445038
16711422,3437951,2368548,10526880,6250335,14214382,8562632,16185849,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1.6868621796235905
16052716,15002850,14936045,5529711,6381658,15263207,10198932,6250591,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1.8722479427285155
1450286,3555404,16053494,16711422,7578565,3824256,8882055,6259108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3197752084924491
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2.0514766754382183
15430018,15856371,16711422,3220284,15596278,266795,9476521,2308714,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2573057755535726
15724268,4218223,4934475,2698028,11578018,789516,8952227,14607334,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.8273266525027878
16579320,8280396,1842204,11442575,6072270,2556916,13395003,15000314,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.2016385080869365
16316664,15067886,10366757,2236962,11709609,11354971,6062003,15654628,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5721510552286813
15790319,15658992,15724783,15790064,12632254,12697790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878
16711421,4608087,1249809,12429207,13882840,10331047,6184027,15087447,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3244673253471986
15987698,926011,3151879,12232565,2315928,8936747,1850737,11175494,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.6106532770675769
16711422,1907997,10856847,6118491,14016491,10859461,12372854,11255515,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2.805769614677368
16645629,15988216,3231643,6184028,10003128,10526622,1710361,1579315,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0081697949692932
16645629,1973790,13647930,6118492,10460830,15248553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.5158706423764166
1915477,1118481,4278407,4683353,16711422,14475492,9740719,1850919,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5937228723994303
16711422,2974651,2171169,6316128,14147822,10461087,8495055,2831420,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1.2620471537051317
16119285,5287255,3289650,14151164,6997876,14545375,9034893,5151197,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7944179555912549
16711422,394758,10526880,6184542,245,15000830,5395192,10658555,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0.7381755711357498
16185078,2909519,8700751,11776947,6918628,13556940,11721104,3031970,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.47259326770534377
16711422,394758,10526880,6184542,228,14540283,5526765,10921717,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.6639236288945272
16711422,6448232,2105636,10461603,14145496,5460819,15198440,8224898,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.971560573789907
15133431,2236961,5332091,10133941,3498064,7436954,5393481,16053491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3251416145749122
16711422,3174591,14674164,7576782,6974058,10329501,1052688,4816832,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2296060452911972
16711422,855309,2844081,6513507,10854810,66019,14804725,7380696,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1.8022519381995077
15592941,11902341,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0008649499511884
16645629,2964041,5594987,5921370,328965,13273195,7706041,14475493,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5089227473069624
16711422,2171169,11184810,6250335,3901126,13623793,6923219,10404835,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.278103510358833
16711422,394758,10724259,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2.1546115383050926
16448250,723723,5674726,10789015,1192804,7039592,14344682,4546694,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0.4147343200433557
15527665,16514043,1184275,6461148,6779350,4612233,15856883,3158063,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.43807227418061
15659765,16711422,2710440,4736839,1521792,3239633,3355442,7839186,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9645086177934115
16711422,65793,13469794,7494734,2500136,14903339,10000537,5987164,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8392398595720925
15066597,6113250,0,12145368,10319337,2311893,5618540,14603235,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6861460755293536
16711422,263172,10526880,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0040104326693675
15593194,4868682,10853501,7362725,15262961,10456773,8547251,13484459,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.161217459162718
16711422,1382947,5000268,4342853,2434083,2778088,4606023,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.36887590353191546
15133431,2236961,5332091,10133941,3498064,7436954,5197131,16053491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.396739796163317
16711422,2237215,6666132,3874982,10395293,6512477,14215650,11622231,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1903189747854364
16053745,11907496,2694917,2960694,5526360,7301726,7434353,4013380,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2497846546006768
16645629,2964041,5594987,3158576,14672355,6119005,10133671,10527392,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.6956372222426928
16711422,7975152,1909287,1052687,1384725,4153980,5007431,10528147,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.979197991386499
16053491,2434341,13019253,6250077,14737894,1977419,10002350,15593454,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6218578285763985
16448250,197379,5460819,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4708295422120787
16711422,394758,6513507,10395294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7342153658648781
16711420,14544892,7585271,4486133,789516,2777881,12296832,8343623,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9188825405719154
16711422,15922422,5665458,5481277,328965,9542101,3289137,14741213,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6057307512164551
16711422,328965,10986135,6579300,4957161,14703669,9156663,16042070,0,0,0,0,0,0,1,0,0,0,0,0,0,68,4.034901718193793
16711422,197379,10526880,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.506839360683617
16711422,657671,9803155,6381658,4220309,14541804,9150910,9342559,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.650805035878439
16711422,15397109,333729,3223857,4888532,10329501,6513507,598338,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8595754653311056
3355443,16711422,1060737,1319503,6250335,10461087,14607083,5003388,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2439314176579297
15987699,15330540,7364953,12034189,14763576,1380620,3236529,15584604,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6344027165952579
16184820,11181713,6773586,11612512,2499102,1581362,4480129,15910874,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0547058823265303
1972270,3416447,16645629,4670367,1052688,15723639,6535404,11642231,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.9032495540818202
16514041,2832442,4612204,7560260,11769461,3678740,6790838,8426834,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9795429744990789
16579836,3026477,6512733,10263706,16120058,13585726,3092784,10396064,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4606731391725666
16711422,2315919,1249295,6791364,6184026,10461086,14279661,2498337,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.7788188900976586
15398137,16382198,7625549,7055593,12426115,2566455,7947362,3613982,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5473987146996901
1512725,7756107,12032135,15985635,5657947,2365214,1907751,13621228,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.38867548010327
16448246,1710615,11117455,6709585,1052962,14146790,6311045,9935793,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.535994970215491
8929161,16184563,11437475,11640214,10578588,6578031,9934247,8154472,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.438317849941664
16645628,1844014,12949368,5659750,8606274,2761762,14278106,13885670,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7839084680237792
16711422,15856118,263172,11284793,5740119,10725782,3041002,8147793,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3150913746767225
16316662,3364718,6579300,10000535,8331571,3026478,2048858,8296620,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6968818633731918
2700654,3753606,16645629,11457726,12163722,13488863,3223341,7299420,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5707481951332705
10231572,16711165,0,13339268,11024944,12149081,14463148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.24325691643909278
15725044,16711422,3552822,3765736,4479374,1908514,6665539,9412028,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.8091698131888301
16579835,1515042,16308721,4025765,10133926,14014939,14672096,11185324,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.5208507582900208
16711422,2236962,4605509,2034743,4989316,15320389,14871799,7583077,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4283850945988785
16645629,13685977,10989237,16118259,16174662,3942692,1580842,6119785,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2465861170172252
16645629,12507374,13315879,1390677,10856844,2236705,9479349,4678522,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8950244682427172
16711415,394758,6707777,10789016,15325542,5412300,792353,3893132,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8639768614775857
16645629,16106820,2696225,7302759,10920594,5008547,10522692,4672291,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6476790347365281
16053492,12434893,3092787,13092822,3355443,7583077,10592672,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3650849344032774
16316664,5353386,3963784,5413524,6776679,3289650,10526880,14150377,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.661961187855531
16316147,5065803,5139824,4617587,14196321,1125438,3279879,8892892,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.5244140822323478
16711422,2105636,6382696,3699167,10330277,5460819,14079962,14803682,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.7906065975373018
16316659,2500394,7701296,4474442,9480264,15462889,10530180,4013891,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7425730683908491
16315884,6662855,1777963,14083047,2827047,12297603,15003114,15191919,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1.2716236161653982
16711422,2513311,14148075,8298951,14192463,7826534,1908774,5668278,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.586074515895727
16711422,4214119,2039583,16240509,1249105,11441771,14869742,9411519,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.36848537338190385
16055293,16055291,6799052,15197667,13413229,7037012,2366488,5199719,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.1363644057235867
16711156,3636064,16183385,131585,4819700,15284262,13868120,8411969,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.489399073323945
16711422,16053751,2171427,4351941,10003382,263172,12754301,6053731,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
1844290,3824513,3284782,2701666,6334927,9064249,16579578,12947303,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.42615057961648845
16711422,5063748,10854045,2380733,14410740,12475993,8099799,5010121,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2.9286030603762674
16316663,15462380,15395823,1381653,15657709,10463872,6052954,9086275,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7092103941651475
16250354,11183006,15594485,15199210,6973026,9348267,855308,5269101,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.7606125825590413
16645629,11551796,328965,11966097,12411477,14594731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.535185365345843
16711165,4016537,6446418,3024930,1514276,12361866,4758940,14936305,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9815620716243614
990508,1852263,5595245,329222,16052716,2956566,7625035,12360318,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.660612729598434
16711422,16054009,1908773,1907738,1647900,4413542,6249560,1775642,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.826503992699643
16711422,11250828,7165003,3101853,10008699,11784073,526344,7577808,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8040560814166214
16250614,5130311,3170225,4012859,15354919,14343654,14475229,3290170,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2.617840621954968
16448250,14824542,11609924,2964037,14212060,10265256,5463656,14833736,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2102952418711042
16711422,1710361,14517060,1249815,1709079,7691857,5137530,7507160,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6572860365141437
11442821,16447993,11382962,12896459,8876895,9535338,13708667,13811625,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8283764236980569
16316664,14104631,12308318,10242614,12101221,2691853,8592661,9935420,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3667619971878857
15790319,15593200,15790576,15724271,12040119,12105913,12106169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878
16054521,16383228,16711422,6210994,1184532,8428466,5203579,16711166,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2434355509069968
16711421,15357252,12556670,7692366,7252918,14738150,3158079,2498070,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2258159120904972
16645629,2313863,10790052,14213097,7500402,328965,11040428,9215157,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3.4111702925936114
6118749,16711422,9474192,3288619,15067113,4416636,8891268,5666138,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.457927411158283
16711164,16251897,3636175,16043742,14741492,15455621,3223597,3962285,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.470086580866058
12573658,16514042,2763305,8739910,2310432,15287962,3362915,13821160,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8967255708177672
16645629,6050643,10857643,9670546,10000796,9867143,2105118,14540001,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9390497927053285
16645629,460036,528168,15988474,12098959,7297617,2127281,16382971,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.858402922921312
16711421,526344,10526878,6250333,66030,123,14935035,5460969,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1.4157735227472237
16711422,11174356,7488912,3740482,9461433,9463483,5449837,6638233,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0.5978774682738339
16711422,15922168,4351941,2171427,9674684,6119265,197379,11184810,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
16251133,16514042,395066,9741495,465856,4094665,657672,4940947,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3166663383438636
16711422,2777389,2117521,6056240,2104338,328972,4215327,10592415,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6741523029349733
16382457,2315931,7651193,3092014,15785577,11182990,6447197,16055029,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.7189106291103127
16711422,4161849,4024476,14080997,10199729,4823376,2305095,2440038,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9220682414425495
15396083,4216462,16645629,9148591,7247445,8301669,7566195,2104606,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.920884615634954
7829109,15329769,789516,7500661,7369072,15527149,10986913,5543135,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3.1912433095577057
15461875,4216978,16711422,12757896,6513507,2631720,7116884,1718107,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.4082644410351013
15856113,2578601,3173585,1719412,11118759,1322327,12268589,10008039,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2836819741998842
16711422,1523379,5741519,14541552,3691934,3289651,7566195,5468094,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7524751593632686
2895672,16711422,4094882,6529232,12968433,4623542,10666211,5670060,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.05797496661509
16711422,15791094,16110664,6645093,328965,2236192,11116435,14301490,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7334286625933306
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.289563042380005
16711422,592136,197527,6775632,12767980,10722969,8887744,5464189,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.976086230019438
16711422,1446928,7875545,987671,1316373,5198428,6728155,14148334,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.8798468250860179
16711422,14080223,6971495,9479087,14961571,10853268,7036247,5923445,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2.72087176586047
16711422,394758,10526880,6184542,245,14935038,5329400,10658555,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7381755711357498
16711161,16240200,11513782,14803428,12434883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.7812196244274445
16645629,4998212,15066598,10656410,1973790,13654873,15182505,10790053,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.7252952493972216
16711164,9802126,16243173,9615075,15923188,3570639,14477556,1973790,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5614359735198915
16711422,1184791,3288360,4670787,16241523,4606026,4540231,2896686,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0352885183272167
10564449,2427414,16447736,15259617,12865648,7479866,12618916,5851789,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7836630318806788
11777207,16711422,8540471,1908773,10396015,4269080,5334637,7286557,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.1829224642776712
15856114,4145030,2303106,8953797,1447766,6583218,9247506,10567479,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9541483939357087
16711422,3355443,6577784,13649991,6316128,11507349,15181735,16112604,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3999346325547175
921102,16645371,14715464,16317434,15986931,15528180,7951430,1843497,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6481142815059002
16316663,14658388,6973800,2894892,14935527,9411233,15330026,15123066,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.2297874229687973
2367516,1908773,7161922,2106915,16711421,2103579,4345170,4869706,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2.5289663259167954
16711422,328965,10526880,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.2613861344934585
16645629,591878,8018500,10985881,994225,9543349,14738420,10324050,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3320681961729683
16711422,3223857,6118749,10592673,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6344129977949313
658189,4616940,16645629,6053993,9146522,13027271,10592930,14211289,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.042023965977445
16053492,14413816,10334593,8696419,592137,3564705,7251661,6594129,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6782812068488853
8087879,9540953,10790007,15328734,14541541,3748128,4279361,3026487,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5390595061848729
16711422,13251114,131586,14108479,12619404,228,14935036,15509669,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.8701463718520223
16251130,2441551,4278615,7315386,16185078,7962249,12369860,3685705,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2924863124866858
16710906,14449221,1184274,7494221,12835055,8825304,4550293,14575146,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.6678382316615745
16579836,10634558,10719881,3223592,4872044,1976118,14870766,9543086,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2544061088398588
16382457,2498332,12425341,7757135,2378927,14770734,14805234,9020098,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.424449935332256
8158071,7501177,16711422,7894393,14713956,2895923,5785887,13422546,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8102809261073607
16711422,9539985,197379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3556844727365394
16448249,197122,10586064,657682,12490873,198148,14343653,1051920,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.6769791780694403
16579836,15987958,197378,14868192,6117975,16382714,11312272,10330792,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.6478633698537317
16711422,0,3695094,4955950,16645117,6447713,11442838,8426664,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.48009697697242015
16316664,13753843,394758,11123437,5654259,5987163,10722973,8167133,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0.7266397384111479
16711422,9843035,2631262,14387013,12141885,13392701,16314099,15002095,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6267278561111026
1250067,985870,16382456,16107332,7885901,14275798,3173032,15020637,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5614640688559083
16447993,7362379,3354667,4748429,11310471,1978425,7642290,15330286,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.47319644579202375
16579836,11776947,263172,3561371,6842472,14409703,9346491,2440296,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5277382989427727
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,2.0413022360177573
16711422,15922168,1842462,4351941,10002869,328965,6119525,10067354,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
16711422,4408670,726853,14212324,4027121,10068662,0,8872802,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.9818408909985579
16711422,2171169,11119017,6184542,3966662,13952242,6791635,16645886,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.8745117102579076
16711422,10183987,12885870,14142100,4073232,15154216,5724046,15790581,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7603263396351144
5066578,15922936,6447195,6053983,16250611,2435624,1974821,10986137,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.310617016388539
16711422,3372632,15050824,7763574,14543075,9089183,6395262,11454909,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.553880594555683
2368812,4605772,15724532,15630130,10658472,16644856,9589039,15264233,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.3655314239551833
15987699,10331021,5718593,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4374872801613543
16711422,263172,10526880,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.380036479536116
16645629,3966665,3042209,6528978,7171437,13426412,11250603,2975812,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.3038589528397067
16184303,1643792,8083518,1710879,12099714,15260790,15591146,854284,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.6562737596225956
16711422,460551,10724259,1258080,6184542,11456245,8428994,4021125,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.49450755611323927
16711165,2046512,2699067,15396337,4287561,3620687,2707008,10636093,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4256585785882459
16579579,6903111,10717023,4545514,3089439,14475769,8163811,10595828,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3983712393596363
16316664,2960685,10526880,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.985880430427435
16514043,1842204,6710886,10395294,5678050,3041959,14769976,9353787,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1.6944816757669179
3305044,16116953,3353640,8280385,13998433,1785903,2445885,14960432,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.2879593948784602
